date,AAL,DAL,UAL,LUV,ALK
2018-01-29,1.8541348174901817,1.735511328010348,1.900166001174185,1.4131418700489644,1.6706480517912823
2018-01-30,1.7658002940953201,1.634280669022262,1.7740579069599725,1.4025042991472696,1.674085318088987
2018-01-31,1.7599610336100284,1.6315064312120704,1.7695919099762067,1.4010369616996432,1.6716078410355841
2018-02-01,1.7617853794411538,1.6331306235683123,1.7739491747734697,1.4044383293418459,1.6803373516015316
2018-02-02,1.7365870900883933,1.6151816013343798,1.6965763960951088,1.3847546020778725,1.4827831300245355
2018-02-05,1.5632923926445186,1.4396218454874061,1.469021422985044,1.2182173620071144,1.2771413453523175
2018-02-06,1.5678316683928888,1.400811402729484,1.4243220194753627,1.211488942896588,1.2423454500858218
2018-02-07,1.5567997763518018,1.3825636392318241,1.396361987826823,1.2093008044022036,1.2207987625361825
2018-02-08,1.5389025635148772,1.3677530902538613,1.298210677557625,1.1812192628654752,1.027300153080157
2018-02-09,1.483000736942975,1.3018459513292193,1.2528752015131979,1.1363667508318458,1.017997540744063
2018-02-12,1.5055366643001316,1.3233432243859398,1.257780629679236,1.1476470475522538,1.0330639786312097
2018-02-13,1.5013137057821389,1.318346148794721,1.2563856424392479,1.1417651672778437,1.0339388107831875
2018-02-14,1.4879951825736,1.298749944749807,1.23629596355098,1.1391289075630668,1.0219746875961633
2018-02-15,1.4730677039807647,1.2871616983195848,1.2277797840618772,1.1169370810621846,0.9952658532385947
2018-02-16,1.4714858533185695,1.286427943758741,1.2280672239624193,1.1144342719974605,0.996261997257009
2018-02-20,1.4629029165393328,1.2848217060271732,1.2206795454369435,1.1141942402996623,0.9967770722447918
2018-02-21,1.4523656308158088,1.2773086239378884,1.2203378546132768,1.1057810442395766,0.9921208139968342
2018-02-22,1.4511019367926588,1.2768377340134072,1.220362076765574,1.1052517646960938,0.993105599328983
2018-02-23,1.4276249192826351,1.2728643204678405,1.212070295346331,1.0970153425155795,0.9912841057903337
2018-02-26,1.4424795049052654,1.2823719018550044,1.2247188750000033,1.1109429187031195,0.9998463317337006
2018-02-27,1.4364839566638405,1.286615760870775,1.229636577110055,1.1146465973891575,1.0049470563340577
2018-02-28,1.4228737423885636,1.265025784674306,1.212857410394684,1.1113116651224584,0.9998977625210679
2018-03-01,1.4185909332362172,1.2466145737472667,1.1892224032709604,1.0777781210344537,0.9556038901563557
2018-03-02,1.399450054884291,1.2345657626836257,1.1735764425183284,1.0640147293397346,0.925121311628722
2018-03-05,1.382669862252042,1.2302947482085067,1.155498420666667,1.061926929487726,0.9199178708608341
2018-03-06,1.3736231802336296,1.2224358257579355,1.1462430396931693,1.0551357435417592,0.9153725996997011
2018-03-07,1.3703930415751355,1.2156129799561217,1.1447985154500553,1.0536321247389155,0.9117819068087728
2018-03-08,1.3736189529961005,1.222323066620394,1.1584357764806252,1.0572981727380732,0.9168717547009609
2018-03-09,1.3744634754479539,1.2311499321077557,1.1663259883310455,1.0651721269503205,0.8951855227456362
2018-03-12,1.3706453097216795,1.2281131609426916,1.1663494758833588,1.0677304159175887,0.8871064814654285
2018-03-13,1.367417389492108,1.2174621547382225,1.1547097403133768,1.0560701443487748,0.8515068559755604
2018-03-14,1.3635041506857246,1.2107577404094154,1.1473222642380945,1.0487646862067923,0.8658168079928744
2018-03-15,1.3568243353109508,1.2032474967150975,1.1374079357388285,1.0344442219813945,0.8621949294474401
2018-03-16,1.3577118962772547,1.2051357138957959,1.1362386358897116,1.0349337825238252,0.8602827953203784
2018-03-19,1.3509405659460327,1.1971199857092094,1.1275635466185616,1.019521322367362,0.8693810539325548
2018-03-20,1.352021868494524,1.1991859024410396,1.129804178174749,1.020475829570478,0.8724524765242319
2018-03-21,1.3394691809348662,1.1843870126473866,1.1084532479290123,1.0110877088247425,0.8555854880914585
2018-03-22,1.3400314345054112,1.1694736761202482,1.089777493471001,0.9829250271960495,0.8508441979432897
2018-03-23,1.3376416731913783,1.1506169828694606,1.0761875568093082,0.9531386299183535,0.8436445393795817
2018-03-26,1.2952118265492472,1.129013506013733,1.049379597758835,0.9308176445523506,0.8089709214719916
2018-03-27,1.2909573720534824,1.1233478986357424,1.0314292168757977,0.9312017049902249,0.8030063276192669
2018-03-28,1.2845069383469214,1.1236875491741054,1.0170249048627384,0.9229651474504501,0.7961766220057712
2018-03-29,1.2898602064148124,1.125723617430688,1.0272659053708613,0.9296903481515781,0.7949788429805031
2018-04-02,1.3116388888987693,1.171240731161936,1.0518594990750398,0.979968486159315,0.8766064609537171
2018-04-03,1.3263409639698607,1.187495067750498,1.073115640019822,0.9962415588944259,0.9029533847071403
2018-04-04,1.3247202984150215,1.1814487426342053,1.07554395654751,0.994720622239407,0.9117367666038046
2018-04-05,1.3201854434374518,1.1799684499517402,1.076685809903665,0.9954594578826456,0.9167312609928338
2018-04-06,1.33381707399067,1.1731889273085496,1.0862457003978507,1.0059257952349605,0.9163792115692531
2018-04-09,1.3278512612277018,1.1683905893611468,1.0842801922331515,1.0023277188217206,0.9118816349536072
2018-04-10,1.2556452554624922,1.144414500319989,1.05341485456623,0.9744437267220879,0.8991692133633363
2018-04-11,1.2702947869221832,1.148871270139964,1.067002190707604,0.9768850447537982,0.9018158707289083
2018-04-12,1.2832759700639567,1.1602309838627785,1.0715937611462312,0.989082463804557,0.9097174506735066
2018-04-13,1.2881906573627937,1.159592024143381,1.0671246128912886,0.9921231464694272,0.8951318290069118
2018-04-16,1.2863806005991847,1.1605930817418435,1.066573232517304,0.9792442797345742,0.8930822899212015
2018-04-17,1.2623869499030969,1.1568869711465413,1.0506297843385382,0.964997663037658,0.8850639556026253
2018-04-18,1.2612527214589289,1.1580686526762527,1.0410834830303026,0.9645942940244921,0.8850668932420359
2018-04-19,1.268725820404515,1.1594381997110523,1.0448668488468955,0.9709997179852483,0.8871014323667058
2018-04-20,1.2587396354539722,1.145082791907868,1.0260904238944697,0.9575291431612407,0.8787724589971806
2018-04-23,1.2595625909667907,1.14444610263214,1.0271282459780038,0.9567367087570166,0.8790070127784557
2018-04-24,1.2524265555463574,1.1330867593899088,1.0253150977829515,0.9591781615922079,0.9128318052630207
2018-04-25,1.251921194941609,1.1378437196500863,1.0263312812563623,0.9567947809570685,0.9134770203809318
2018-04-26,1.2024000451573646,1.1115109706270192,1.0024077603228934,0.9443319023871131,0.9010101857099795
2018-04-27,1.204078553139738,1.1119559417048235,1.0030742443806047,0.944858380162101,0.9018079682433039
2018-04-30,1.1996239920809961,1.1197831033707129,1.0003735369460103,0.9497769067012181,0.9073417101627105
2018-05-01,1.2023828512105341,1.1209642925910206,1.001475866410758,0.9499589065128957,0.9091724203606413
2018-05-02,1.2111467366889044,1.1213271497163775,1.0016774544481029,0.9535347006821859,0.9209641810560879
2018-05-03,1.2114831697376076,1.1241458503160928,1.0028554606721818,0.952801494257517,0.922113844359573
2018-05-04,1.2137245139564117,1.12071600531921,1.002080808264419,0.9516542429002247,0.9124676265039106
2018-05-07,1.2095071081900337,1.1191240579292074,0.9989155888866111,0.9488370685907801,0.9096820547590537
2018-05-08,1.2095050797656237,1.1186425949869268,0.9986298112597657,0.9478983476763087,0.9087864314467416
2018-05-09,1.1867832914283916,1.1058321095849484,0.9811215571707268,0.9355451186060618,0.8933271446436047
2018-05-10,1.1881588048252782,1.1078659872049894,0.9784366501247485,0.9351999815431885,0.8919951394405721
2018-05-11,1.1876355204502607,1.1094014743444243,0.9781883864572922,0.9361298644693842,0.893281741428855
2018-05-14,1.1861100080694464,1.1077419852527957,0.9767632051887392,0.9342746056017897,0.8937070504287422
2018-05-15,1.1691284820024916,1.0997441634300558,0.9583814278639408,0.9322432719713565,0.8966256135991163
2018-05-16,1.1736397181797487,1.1038110019997578,0.9653670369692466,0.9380776913176512,0.8976334799114816
2018-05-17,1.1479842990270182,1.0895336892687104,0.9428376371269657,0.9344278098387758,0.8830160767944775
2018-05-18,1.1507019555010498,1.0908919654493865,0.946693953757614,0.9345642902119704,0.8816871580905249
2018-05-21,1.1542355705991068,1.0944078836860085,0.9466624854001229,0.9289084450814883,0.8727361647224291
2018-05-22,1.1555882687879901,1.0954984900598135,0.9437216117829217,0.9307110501205509,0.8691149887509487
2018-05-23,1.1541320144699738,1.0947895662034635,0.9425390506345951,0.9278128828780307,0.8690065551921465
2018-05-24,1.1503523858874012,1.0906735412327273,0.9399492674572081,0.9243800094526691,0.8656687631311399
2018-05-25,1.1373312125786548,1.0774580726785077,0.9281723663303163,0.9119902364415733,0.8522411848573567
2018-05-29,1.1505629522425376,1.0914013414895465,0.9429868437223905,0.9234054320525933,0.86005776378491
2018-05-30,1.1314871824390458,1.0773491986099446,0.9344019670549091,0.9096165512923062,0.8471110292970127
2018-05-31,1.1262139303904313,1.0766448064227936,0.9331820927690144,0.9094932054494369,0.8411475526605554
2018-06-01,1.1239635594582813,1.071459668210758,0.9204568927734318,0.9046076851067892,0.833545913685285
2018-06-04,1.126863894461494,1.0697440588895184,0.9204462978685829,0.9075836218153597,0.8352195552545403
2018-06-05,1.1272445495387893,1.070060201922001,0.9201221879088842,0.9086996739169971,0.8353269650161087
2018-06-06,1.1241968651416465,1.0611500420364677,0.923959292604918,0.901308677075417,0.8398078534598016
2018-06-07,1.1228089421391565,1.0602703493566716,0.9241097865368638,0.9015885522744198,0.837355550859437
2018-06-08,1.1200525286397938,1.0617272442828656,0.9247080981523982,0.9007565002174608,0.8375409416758782
2018-06-11,1.118367339950785,1.0630703567489124,0.9234570917301802,0.9022446643052178,0.8374325066486373
2018-06-12,1.1168330922020886,1.0620004765655362,0.9228550841548544,0.9018603372084034,0.8366173964374519
2018-06-13,1.1198954047322562,1.064021179094759,0.923545405890865,0.898958742890696,0.8391598833197715
2018-06-14,1.1202868424685255,1.064570909587844,0.9245669252080352,0.9011380127254955,0.8415239158712081
2018-06-15,1.1204619595517744,1.062996921845418,0.9227902674357311,0.9023716302819799,0.8392384762413992
2018-06-18,1.1210734973791516,1.0640088467901527,0.9207644996172968,0.9013418865790469,0.8395415711540692
2018-06-19,1.1210227698481128,1.0675246016869882,0.9168094557294869,0.9017153477995675,0.8306738298362136
2018-06-20,1.110255891364233,1.0642280305215437,0.9128033177342644,0.9008357369504865,0.8277228676141418
2018-06-21,1.1129676671006,1.0626016617175154,0.9081567476161375,0.8886728859760745,0.8196414485282612
2018-06-22,1.1134858008362256,1.0617198496178033,0.906406549892565,0.8873834249794491,0.81849844521795
2018-06-25,1.1357634949098179,1.0724927144952314,0.9151415471970438,0.8862054971193555,0.8234509821166133
2018-06-26,1.1339930890364909,1.0717926723197442,0.9144937525025867,0.8858950804335581,0.8215577964874375
2018-06-27,1.1425804238873742,1.0843334375717337,0.9184573884168908,0.8923914944272159,0.8152608151389001
2018-06-28,1.136738687682799,1.076514990767627,0.9153999946526753,0.8925663486059576,0.8222129754399199
2018-06-29,1.147846458600549,1.0826516619900537,0.910913833569873,0.8962417886945149,0.8324463975922217
2018-07-02,1.147689925054743,1.0835824829655984,0.9128189309002895,0.8970791513666603,0.8331358323817761
2018-07-03,1.1503547083965862,1.0880744392323272,0.9148994952587111,0.8961685797409866,0.8293792158482043
2018-07-05,1.147816502279064,1.0885620872211148,0.9148148552875165,0.8944846442109793,0.8293311636240195
2018-07-06,1.1625079716542563,1.0948596278393214,0.926878900602284,0.9077357631667116,0.8350154850880258
2018-07-09,1.1701779799131002,1.094919374675375,0.925108659231792,0.9058175142955411,0.8329758617318677
2018-07-10,1.1689636865515527,1.0949931803258628,0.9235643598228422,0.9049515902976389,0.8312048291200501
2018-07-11,1.2034790693644948,1.0974487135405557,0.9356832901053069,0.9038258484339201,0.8480281440688291
2018-07-12,1.1885983217278946,1.095689428823175,0.9305286295224078,0.903040866973502,0.838144035616349
2018-07-13,1.188799764761741,1.0969464776342301,0.9310179259320148,0.9031971760035276,0.8388360459418722
2018-07-16,1.1870231173641463,1.0950955736606436,0.9326018166455865,0.9042396591978329,0.8422031560105865
2018-07-17,1.1867842634922032,1.0959431037608025,0.9330346030055902,0.9044578079647986,0.8430672157764064
2018-07-18,1.1891423685841802,1.0987629012960611,0.9411120789586384,0.9055178219208964,0.8450982466196632
2018-07-19,1.1936963504051314,1.0990155261833987,0.9540697248989863,0.9069402615955798,0.8435801111135769
2018-07-20,1.1940416406006502,1.1007765977153958,0.9532149021132482,0.9072946754335072,0.8487140975388423
2018-07-23,1.1938261873775236,1.1001421252605414,0.9531313193503395,0.907395711535045,0.8492595067909071
2018-07-24,1.187668380098676,1.0949327602095986,0.9454786315497666,0.8972708171700674,0.8362250618118808
2018-07-25,1.1950165652227518,1.094810168151045,0.9464385569700121,0.8996142083515241,0.8342599683824066
2018-07-26,1.185333047103313,1.0856282404649695,0.944839096534143,0.8833511391325093,0.8155341332125227
2018-07-27,1.1830361675937395,1.0759673829198262,0.9460903287793141,0.8615519601732184,0.8208394011247965
2018-07-30,1.1883653213838372,1.0791285087056917,0.943827832862475,0.8629614670409529,0.8242350006164681
2018-07-31,1.1912633267453823,1.0795081390460712,0.9433965223062565,0.861750151546695,0.8246934024375224
2018-08-01,1.1947450653687202,1.0802162045227293,0.9438707744493792,0.8653847827043224,0.828024345671077
2018-08-02,1.1914792288501543,1.08026823008738,0.9453159615258553,0.8649526399476356,0.8297399817337178
2018-08-03,1.194629380634143,1.082930503770072,0.947774561765211,0.8686284642210824,0.8330215615697131
2018-08-06,1.1942295360349018,1.0828427632067117,0.947576510698069,0.8688190972416778,0.8329289484139534
2018-08-07,1.1935651415014625,1.0830633289702807,0.9487312185011717,0.8709713659333899,0.8345624292589144
2018-08-08,1.1918321131733365,1.081188169122785,0.9469878560603276,0.8685197497488918,0.8328528876901897
2018-08-09,1.1924949450613362,1.080161982575401,0.9464312055581044,0.8678854445933032,0.8329676317850675
2018-08-10,1.1992462547174543,1.0845729924887249,0.9360640846740536,0.865013980806744,0.839798274761148
2018-08-13,1.2012932625976613,1.085558368658167,0.9365652966739169,0.8647296899076244,0.8440814223311781
2018-08-14,1.202517338658637,1.0859539869052273,0.9334481402039855,0.8629742157490065,0.8474696581200446
2018-08-15,1.1919351269315857,1.0771265384352908,0.9274743408475028,0.8491613811892011,0.8346777069659826
2018-08-16,1.1973915027601512,1.0747389523612805,0.9240828923167586,0.8395371003780444,0.8364266932777609
2018-08-17,1.1645190091457251,1.03768646716309,0.9034204033281422,0.8121850031344037,0.8054405421320509
2018-08-20,1.1685736440224161,1.0405609960657933,0.9069757508717079,0.8152058508016868,0.8063569741383164
2018-08-21,1.1692775094709023,1.0405908009268352,0.9072237167197539,0.8141994864105477,0.8058836604306726
2018-08-22,1.1827217424303078,1.0573410816953466,0.9162348621477316,0.8199779715197838,0.8197542772828699
2018-08-23,1.1762024873304189,1.0523405343024976,0.9084593253174739,0.8107812353072064,0.8129786843422194
2018-08-24,1.1700418370604289,1.047727722530635,0.9039118313696493,0.8053288818667411,0.8091131736844481
2018-08-27,1.1692667370401455,1.0453400912610769,0.9017835166952576,0.7979483142179066,0.8099350387258095
2018-08-28,1.1684230844214796,1.0452712048896071,0.9014139620120664,0.7969725891844679,0.808832303687701
2018-08-29,1.1656877860147574,1.0423395836874094,0.9008712509542876,0.7952552101295586,0.8097844957941576
2018-08-30,1.1671879838695294,1.0417313125429182,0.9055196781053523,0.7970796163931053,0.811032311224275
2018-08-31,1.165864626073261,1.0413357303454764,0.9077869734843128,0.7943243744679893,0.8097803136011987
2018-09-04,1.1637066119978752,1.0397815819364724,0.9058434259651951,0.7923722252663424,0.8082826807646649
2018-09-05,1.1578269907824676,1.0310230978354393,0.8976772118099009,0.7865054084529952,0.7949031603661583
2018-09-06,1.1629616674807208,1.0283626954974563,0.9030982171872455,0.7861713058547453,0.797808116902728
2018-09-07,1.1620929453984756,1.0264537608954056,0.9002628478324985,0.784049850560675,0.7974996186033397
2018-09-10,1.1633822561502207,1.0281162060511566,0.8999573751999242,0.7862301198595459,0.8008160711061485
2018-09-11,1.1397714168338633,1.018078498238602,0.8850368985181157,0.7836561518728666,0.7963659688278563
2018-09-12,1.139241202555454,1.0183739347753074,0.883952912324496,0.7837625541934724,0.7955221563921844
2018-09-13,1.1394920428293702,1.0187953977619493,0.8888031639539834,0.7878130928986192,0.7974612883001786
2018-09-14,1.1381823655351009,1.0177825925375945,0.8880579834738865,0.7874122397530064,0.7983794846829686
2018-09-17,1.1298998094293744,1.015660100778064,0.8885282153573971,0.7814294884594214,0.7956211832900076
2018-09-18,1.1334554200098876,1.0139780121391009,0.8894259052468036,0.7810678150571301,0.7971364882004495
2018-09-19,1.134351880794667,1.0140258606603778,0.8894076212529648,0.7812909593696572,0.797518276104513
2018-09-20,1.1342318941576952,1.0119167286569013,0.8842604793134974,0.7738001343010338,0.7953422500364095
2018-09-21,1.134783401496028,1.0102290776392462,0.8853635330221966,0.7735485265705782,0.7950112811116443
2018-09-24,1.1438781158815996,1.0192923769539026,0.8911392637430626,0.7801190525514649,0.805474465581869
2018-09-25,1.1496712531475093,1.0195746678155704,0.8931469240869728,0.7816463917608728,0.807644552310217
2018-09-26,1.1471958311916357,1.0171805729837304,0.8899283904995983,0.7794560111182631,0.8033874525335726
2018-09-27,1.152300057107381,1.0221129070645942,0.8851293162832627,0.780552312866444,0.8070541979187619
2018-09-28,1.1519867786089553,1.0218860303531174,0.8848008228177839,0.7805809364100498,0.8067787163249245
2018-10-01,1.1445103675972896,1.0184147349694919,0.8827236266375398,0.7790498898741626,0.8029512631794987
2018-10-02,1.1463177259758377,1.02295908035971,0.8865149861615106,0.7804633060493159,0.8029508834737099
2018-10-03,1.1407975061975157,1.0169209404379698,0.8808892550873562,0.7762674765079645,0.7991179210563146
2018-10-04,1.147287618073842,1.019911094979431,0.8858982171187908,0.7738648571123846,0.7938148920001101
2018-10-05,1.162576999615529,1.0251153657320422,0.8959197063427065,0.777591412917592,0.8020140098721832
2018-10-08,1.1650560895605107,1.0263888420778082,0.8978053156691777,0.7782561578632439,0.8037646784021176
2018-10-09,1.1718302874366588,1.0289417015176139,0.9001803883859402,0.7788302555308338,0.809022793972538
2018-10-10,1.2018722823482648,1.006525820357633,0.8998002352951466,0.8005680526345822,0.8305366666299225
2018-10-11,1.1783529288897858,0.9295143402729168,0.8548887271013924,0.7833423939781631,0.8133002791625833
2018-10-12,1.1583702698563216,0.928525247797193,0.8445625797650441,0.780460154216602,0.8271787265553784
2018-10-15,1.145370719264226,0.9273067816984896,0.837471051166507,0.7767949453433941,0.8231953890256088
2018-10-16,1.1751649568717828,0.9331249196251371,0.8475326064939663,0.783197098151793,0.8421136933688717
2018-10-17,1.175018919195604,0.9329563617467721,0.8464499793546741,0.7831586118054145,0.8419192538409659
2018-10-18,1.1965453376200261,0.9395276457016183,0.8499848375894373,0.7909629882162069,0.85831903742111
2018-10-19,1.1963656170261363,0.9391441220376954,0.8488493004562653,0.7907453129742643,0.8579102836655002
2018-10-22,1.1922263255334586,0.9298241016858313,0.8455021917019855,0.7886090606781746,0.8504575885123267
2018-10-23,1.184912808038948,0.9292592991081553,0.849729360942453,0.7877113053756083,0.8496688431188064
2018-10-24,1.2240614071524665,0.9411326203813605,0.8870088443247115,0.830148465284043,0.8542623223730744
2018-10-25,1.2646921393583812,0.9614341831998647,0.9103232917176561,0.7314838105662863,0.835404272401685
2018-10-26,1.242466303405817,0.9546912808564659,0.907323335481517,0.7271252892931163,0.8474911595081708
2018-10-29,1.2510174797384812,0.9586451049734366,0.9064977853224403,0.745461919172908,0.843546267825435
2018-10-30,1.2850941183202487,0.971251583968449,0.8993554150023112,0.7597755031220313,0.8619819763678079
2018-10-31,1.2855519938989712,0.9624129719726673,0.8922654458814292,0.7562678586447955,0.8426047006844896
2018-11-01,1.2971353511444264,0.9691273872950581,0.9019445264071927,0.7717576370071259,0.8574829387971808
2018-11-02,1.2947008530641924,0.9669779204332055,0.8984719192065587,0.764857514373802,0.8550065893283707
2018-11-05,1.2896735651776468,0.9655339954802884,0.8962096661600814,0.7617411275820364,0.8542893512332141
2018-11-06,1.2829622085298291,0.9622746323293017,0.8945349963178754,0.7625766048328398,0.855755463478256
2018-11-07,1.3076377321603654,0.9645635118780249,0.901076452086094,0.7656866598349514,0.8607229455523652
2018-11-08,1.3077597420729539,0.9644613448064292,0.9005625932993611,0.7657466525952861,0.8615861884110149
2018-11-09,1.3080751407281717,0.9578517826973256,0.896668299201879,0.7626689211667343,0.8570476628619843
2018-11-12,1.2687379503334055,0.9409147168368005,0.8942638803139042,0.7599481631360694,0.8455043388442268
2018-11-13,1.2658187901659472,0.9406229222181961,0.8930767135733413,0.7582252659328172,0.8428101774233685
2018-11-14,1.2602496704368158,0.9412684144773615,0.8932961360835693,0.7594542755862751,0.8429571820849496
2018-11-15,1.2602017111851136,0.936794787132714,0.8909355984254229,0.767781513632194,0.8545729149760779
2018-11-16,1.2566188689958457,0.9280238183606406,0.8863742877026224,0.7641621171873579,0.8489966114154621
2018-11-19,1.2587752316110654,0.9097974544006977,0.8759558601641234,0.7552239864818994,0.8434562210811599
2018-11-20,1.242720672935996,0.9078025290315119,0.8659679325846018,0.7566581736252227,0.8337128668997694
2018-11-21,1.2414057611017983,0.9054537735813314,0.8644596026158318,0.7554624658925381,0.8378691510523554
2018-11-23,1.224187331645077,0.8966870616981631,0.856346338678827,0.7509257258073024,0.8316190211787169
2018-11-26,1.2136732255248321,0.8807635162264427,0.8218682159404602,0.7433335078413469,0.8166610444516199
2018-11-27,1.213891335995029,0.8839543988321037,0.8235340673232486,0.7427653937458663,0.820055752060589
2018-11-28,1.2013349457060205,0.8676986419943354,0.8105936949813628,0.7215554167799356,0.8487908928707127
2018-11-29,1.2025103157400188,0.8687748858587999,0.8111129029284573,0.7230017411664302,0.8523963543707254
2018-11-30,1.2067474252130295,0.8725797647548664,0.8096536989058656,0.7193969112776445,0.8547354458807285
2018-12-03,1.1879215331966095,0.8583732346274939,0.799812427971357,0.7104863552661715,0.8413705001286992
2018-12-04,1.2382603499715967,0.8950339394442658,0.8312217324167,0.716243289462691,0.8588789388519471
2018-12-06,1.2369448041730355,0.8923427320352981,0.8295851874412166,0.7146986909930071,0.8592823326026138
2018-12-07,1.2967708784276308,0.9063165891929382,0.8626644832356433,0.7387617864111232,0.9054183791623867
2018-12-10,1.2943885525296515,0.9042151676865005,0.86050513226882,0.7346669920390185,0.9011096289616776
2018-12-11,1.295076118489545,0.9051414976763249,0.8617655032306716,0.7342954114144988,0.9008895299471166
2018-12-12,1.2951686220390994,0.9038400376227219,0.8632309474110521,0.7331592916011274,0.8989878832341417
2018-12-13,1.297328331119762,0.9058136576771803,0.8648483382591392,0.7332581107309277,0.8991899442514953
2018-12-14,1.2790489213443905,0.8937598742012627,0.8514425667117208,0.7260952660454767,0.8743339544158356
2018-12-17,1.268536563774313,0.9021545858656087,0.8537913753853524,0.7277410848209954,0.8749698454414747
2018-12-18,1.2638159900191246,0.8990023562885876,0.8525629913768695,0.7247421652603017,0.8693336195048392
2018-12-19,1.2713009876572177,0.9041780371645315,0.8541067225705856,0.7245858968383554,0.8587799093301641
2018-12-20,1.2684312496349803,0.9070580960162236,0.8606770390393512,0.739986938432502,0.863408125476959
2018-12-21,1.2745169898413944,0.9152200777286945,0.8756975622684043,0.7460939733018925,0.8667652014520263
2018-12-24,1.2724516065678224,0.9216479715394343,0.8809908940569273,0.7591708251933107,0.8721483036622016
2018-12-26,1.3142166921083525,0.9296457248077769,0.9047789157995604,0.7856670601379717,0.8934919962251611
2018-12-27,1.3099923169958883,0.9284772433462603,0.90011394443163,0.7848422603404134,0.8918031045806364
2018-12-28,1.3103035159090508,0.9288110389085336,0.9001685546244665,0.7847874440358588,0.8921640505356642
2018-12-31,1.3099190735482154,0.9244138722339854,0.89919583357684,0.7812817982936777,0.8925388063743619
2019-01-02,1.3101517185544889,0.924200277994696,0.8993444704319026,0.7815686172568735,0.8916355834492707
2019-01-03,1.3412811631917552,0.9767580179489695,0.9191856952291841,0.7897966075780675,0.9151737721726027
2019-01-04,1.3702524211684033,0.9990137025629824,0.9238956907943593,0.8215769765476988,0.9196980359790471
2019-01-07,1.374973594515869,0.9978952768033363,0.9225509280587835,0.8209901310639179,0.9204673377044826
2019-01-08,1.3681659419939407,0.9928728360276805,0.917613292897223,0.819035878061466,0.9222497030954752
2019-01-09,1.3729077021435312,0.9970439629389177,0.9203540292552533,0.824002971188211,0.9265152003763473
2019-01-10,1.367791998405776,0.9981640455650654,0.9167273131963447,0.8255744219580925,0.9301823549981214
2019-01-11,1.369394695961305,0.9996512340483636,0.9196470299154775,0.8259606163313096,0.9309332406199987
2019-01-14,1.358082087199565,0.991793917531892,0.909611741971644,0.8178615373290792,0.9214347661065171
2019-01-15,1.351152656075729,0.9847291196573575,0.9074439482000191,0.8204619764460429,0.9220394013854406
2019-01-16,1.3527258086389056,0.9835545822533891,0.9114920034190537,0.8212189195108948,0.9197079431827578
2019-01-17,1.3587961110828557,0.9864516773249293,0.9173532146502763,0.8232756505774516,0.9208917732277068
2019-01-18,1.3570757244258453,0.9798308093729337,0.9057766371266456,0.8265710638519167,0.9178270945194489
2019-01-22,1.3654902573486087,0.982135418338579,0.9125085689641074,0.8305832607337115,0.921105114106191
2019-01-23,1.3653242337135842,0.9837889219704505,0.9127915335287939,0.8334835200760816,0.924003239006746
2019-01-24,1.3665919278151608,0.9842516275958213,0.9122080225924462,0.8345349580945268,0.92387377252895
2019-01-25,1.37420010663014,0.982620389993462,0.9092390469385675,0.8362242300841195,0.9113237145529934
2019-01-28,1.3610109451830181,0.9797758476466917,0.907334445569427,0.8328838564910985,0.9065103823809327
2019-01-29,1.3667336613503676,0.980714542608826,0.9086060968970122,0.8319701299276632,0.8954927891595815
2019-01-30,1.357297319152637,0.9979173566482,0.9098323840169856,0.8349330302727245,0.8929710438186418
2019-01-31,1.3540489951930645,0.9962018699407381,0.9152920588698062,0.8291003345062994,0.883979894369703
2019-02-01,1.3536437536565884,0.9961687913627315,0.9151280060911499,0.8289314871791724,0.8836789056056927
2019-02-04,1.3557642146795323,0.9963600074750676,0.9159535760552906,0.8319563761623265,0.8817493134168588
2019-02-05,1.3543536892487817,0.989189344189942,0.9142288217705091,0.8244682706282431,0.9006120496975795
2019-02-06,1.3758748547898039,0.9936167673179925,0.9172904259748313,0.8321466276002055,0.9140206764282754
2019-02-07,1.3746832322600147,0.9968291634119676,0.9292507459391227,0.8276550287508889,0.9165290417480265
2019-02-08,1.3770359816480284,1.0006862206741918,0.9343564501323802,0.8277558695443983,0.9206535588126562
2019-02-11,1.3750069957238178,0.9854144818351971,0.9391906168514048,0.8166215584589649,0.9646284450697193
2019-02-12,1.3699740835937042,0.9891551304047134,0.938564661102373,0.8150841762319683,0.9637170015772667
2019-02-13,1.3619602046571182,0.980781886920251,0.93701596733779,0.8091553434122654,0.9603235882737212
2019-02-14,1.360695973725518,0.9804400051373504,0.9356479603436907,0.8086549582435392,0.9594067703258395
2019-02-15,1.350122046674171,0.9871762380077698,0.9388233630088687,0.8035576695632166,0.9632242495559192
2019-02-19,1.3526682362917934,0.9870460877613824,0.937835781123299,0.8046092623946611,0.9715959040117514
2019-02-20,1.351792153367363,0.9861577720025032,0.9370808838688958,0.800645068782907,0.970220260851641
2019-02-21,1.3543028223779658,0.984756164500014,0.9376361442014901,0.7994891258301541,0.9701116934854249
2019-02-22,1.361659555063022,0.9871334426499989,0.9394842260442987,0.7974368598905469,0.9690050184496756
2019-02-25,1.361986450900029,0.9872644865939596,0.9397202184306189,0.7981729144949316,0.9695455583423853
2019-02-26,1.3690065325123109,0.9864166886644449,0.9415649526262996,0.798789901675063,0.9710782412878545
2019-02-27,1.362440950116314,0.9815838513164843,0.9363766182034801,0.7912658061692538,0.9684487198220647
2019-02-28,1.3647312655153292,0.9787681963846305,0.9315130725413249,0.7845437150325894,0.9653236239611511
