date,AAL,DAL,UAL,LUV,ALK,SPY
2015-06-03,41.032569885253906,37.7213249206543,55.869998931884766,33.1353759765625,60.58628845214844,175.83001708984375
2015-06-04,40.119239807128906,37.44215774536133,54.56999969482422,32.78398513793945,60.264312744140625,174.3448944091797
2015-06-05,39.691131591796875,37.424720764160156,54.09000015258789,32.65220642089844,60.402278900146484,174.04623413085938
2015-06-08,37.92158508300781,35.54911422729492,51.72999954223633,31.72104835510254,57.52292251586914,172.97584533691406
2015-06-09,38.36872863769531,35.522926330566406,52.58000183105469,30.38580322265625,55.7934684753418,172.9510040283203
2015-06-10,38.463871002197266,35.819541931152344,52.41999816894531,30.262815475463867,55.894657135009766,175.02525329589844
2015-06-11,38.07379913330078,35.592735290527344,52.5,30.482431411743164,56.86978530883789,175.5894317626953
2015-06-12,38.73024368286133,35.889339447021484,52.869998931884766,30.7459716796875,58.415260314941406,174.24526977539062
2015-06-15,38.12137222290039,35.50550079345703,52.25,30.034414291381836,57.64252471923828,173.4986114501953
2015-06-16,37.56006622314453,35.39208984375,51.22999954223633,29.7884521484375,57.29294204711914,174.44451904296875
2015-06-17,37.940608978271484,35.592735290527344,51.31999969482422,29.726959228515625,57.06295394897461,174.72650146484375
2015-06-18,38.03575134277344,36.07253646850586,52.0099983215332,29.744531631469727,58.86602020263672,176.54354858398438
2015-06-19,39.538909912109375,36.630859375,53.25,30.060773849487305,59.47317886352539,175.75990295410156
2015-06-22,40.93743133544922,37.45087432861328,54.79999923706055,30.561494827270508,60.91745376586914,176.6603240966797
2015-06-23,40.65202713012695,37.599185943603516,55.22999954223633,30.37701988220215,61.193416595458984,176.78541564941406
2015-06-24,40.18584060668945,37.215354919433594,54.459999084472656,30.17496681213379,60.8990592956543,175.50143432617188
2015-06-25,40.18584060668945,37.16299819946289,54.939998626708984,30.297962188720703,60.19071578979492,174.9678497314453
2015-06-26,39.424739837646484,36.94489288330078,54.47999954223633,30.148618698120117,59.565162658691406,174.93450927734375
2015-06-29,37.816932678222656,35.87189483642578,52.810001373291016,29.147174835205078,58.74642562866211,171.2659912109375
2015-06-30,37.99768829345703,35.83700180053711,53.0099983215332,29.068111419677734,59.27079391479492,171.6245880126953
2015-07-01,36.91313552856445,35.13037872314453,51.689998626708984,28.65523910522461,59.15119171142578,173.0001983642578
2015-07-02,37.1319465637207,34.894832611083984,51.5,28.558605194091797,59.804344177246094,172.84181213378906
2015-07-06,37.797908782958984,35.313575744628906,53.849998474121094,29.015405654907227,60.862266540527344,172.34988403320312
2015-07-07,38.69219207763672,35.92422866821289,54.310001373291016,29.34922218322754,62.03974914550781,173.43380737304688
2015-07-08,37.39834213256836,35.04314041137695,52.81999969482422,28.426841735839844,60.82546615600586,170.52398681640625
2015-07-09,37.740821838378906,35.3746452331543,53.2599983215332,28.56739616394043,61.21183395385742,170.8324737548828
2015-07-10,39.205936431884766,37.04086685180664,55.5099983215332,29.71817970275879,64.90072631835938,172.9835205078125
2015-07-13,40.35708999633789,37.834720611572266,56.38999938964844,29.806015014648438,66.46460723876953,174.89285278320312
2015-07-14,40.01459884643555,38.08771896362305,55.72999954223633,29.744531631469727,67.72489166259766,175.65147399902344
2015-07-15,39.51988983154297,38.37559127807617,55.5,29.797237396240234,67.81690979003906,175.59312438964844
2015-07-16,39.37717819213867,38.79433059692383,54.97999954223633,30.368227005004883,68.70921325683594,177.0021514892578
2015-07-17,39.38669967651367,39.20435333251953,55.38999938964844,30.535131454467773,68.78282165527344,177.1522216796875
2015-07-20,38.578033447265625,38.46282958984375,55.349998474121094,30.13982582092285,68.20327758789062,177.24392700195312
2015-07-21,38.911014556884766,38.95136260986328,55.970001220703125,30.491209030151367,68.9483871459961,176.5435791015625
2015-07-22,39.41523742675781,39.448612213134766,57.06999969482422,30.851381301879883,69.75792694091797,176.2267608642578
2015-07-23,40.5378532409668,39.39626693725586,56.66999816894531,32.046077728271484,67.88129425048828,175.23458862304688
2015-07-24,37.70277404785156,38.47154998779297,56.4900016784668,30.7459716796875,68.16645050048828,173.4170684814453
2015-07-27,38.18796920776367,38.3232536315918,56.810001373291016,30.825031280517578,67.1729507446289,172.4082794189453
2015-07-28,39.167877197265625,39.17818069458008,58.41999816894531,31.677135467529297,68.36885070800781,174.52593994140625
2015-07-29,38.749271392822266,38.54133987426758,57.209999084472656,31.202756881713867,68.79199981689453,175.7265167236328
2015-07-30,38.3116455078125,38.410499572753906,56.84000015258789,31.896757125854492,69.1415786743164,175.76820373535156
2015-07-31,38.14992141723633,38.68092346191406,56.38999938964844,31.800125122070312,69.68434143066406,175.50143432617188
2015-08-03,39.68161392211914,39.89351272583008,58.31999969482422,32.968448638916016,71.7725601196289,174.90943908691406
2015-08-04,40.661529541015625,40.434391021728516,58.95000076293945,33.31984329223633,71.5425796508789,174.56764221191406
2015-08-05,40.87083053588867,40.508766174316406,58.11000061035156,33.284698486328125,72.7016830444336,175.1428985595703
2015-08-06,40.22238540649414,40.281280517578125,57.5099983215332,33.21442413330078,71.52417755126953,173.7088623046875
2015-08-07,39.564422607421875,40.55250930786133,56.7400016784668,33.01237869262695,71.74498748779297,173.37538146972656
2015-08-10,39.7455940246582,40.52626419067383,57.150001525878906,33.196861267089844,72.33372497558594,175.55978393554688
2015-08-11,40.7182502746582,41.20869827270508,57.869998931884766,33.697593688964844,73.55722045898438,173.97567749023438
2015-08-12,40.54659652709961,40.771244049072266,57.40999984741211,33.97869110107422,72.25093841552734,174.18406677246094
2015-08-13,40.68964385986328,41.51491928100586,58.349998474121094,34.23344039916992,72.94088745117188,173.96731567382812
2015-08-14,40.88990020751953,41.67240524291992,58.529998779296875,34.57603073120117,73.41122436523438,174.6009979248047
2015-08-17,41.910247802734375,41.987369537353516,59.599998474121094,35.53355026245117,75.1727294921875,175.576416015625
2015-08-18,41.60509490966797,41.43617630004883,58.5099983215332,35.37073516845703,75.1727294921875,175.06787109375
2015-08-19,41.50974655151367,41.19120407104492,58.22999954223633,35.59955596923828,74.69315338134766,173.68392944335938
2015-08-20,40.03166961669922,39.99256134033203,56.59000015258789,34.37623977661133,72.86709594726562,170.0570831298828
2015-08-21,37.90516662597656,38.14649200439453,55.09000015258789,33.36412811279297,70.22024536132812,164.93800354003906
2015-08-24,35.874019622802734,36.87784194946289,52.33000183105469,32.74808120727539,67.41658782958984,157.99298095703125
2015-08-25,35.75959014892578,36.195411682128906,52.099998474121094,32.14081573486328,68.75386047363281,156.13375854492188
2015-08-26,37.046932220458984,38.23397445678711,53.95000076293945,32.906490325927734,70.38624572753906,162.1282958984375
2015-08-27,37.21858215332031,38.373966217041016,53.36000061035156,32.83608627319336,70.31245422363281,166.1385955810547
2015-08-28,36.827606201171875,38.44395065307617,57.119998931884766,32.65126037597656,69.91587829589844,166.14688110351562
2015-08-31,37.170902252197266,38.30397033691406,56.970001220703125,32.29923629760742,69.03974914550781,164.80459594726562
2015-09-01,37.38069152832031,38.295223236083984,57.130001068115234,32.0,68.98443603515625,159.88552856445312
2015-09-02,39.58346939086914,40.237548828125,57.290000915527344,33.19692611694336,72.70109558105469,162.9203643798828
2015-09-03,38.99225616455078,39.42387008666992,57.25,32.94169616699219,72.00017547607422,163.0370635986328
2015-09-04,38.7157096862793,39.721336364746094,56.689998626708984,32.76566696166992,72.47052764892578,160.56927490234375
2015-09-08,38.90643310546875,40.762489318847656,57.5099983215332,33.54015350341797,74.9237289428711,164.6044921875
2015-09-09,39.09714889526367,40.255035400390625,57.66999816894531,33.707374572753906,75.41250610351562,162.4033966064453
2015-09-10,39.29740905761719,40.67501449584961,56.900001525878906,33.76018524169922,74.9698257446289,163.28713989257812
2015-09-11,40.19377899169922,41.05121612548828,56.83000183105469,33.91858673095703,75.5047378540039,164.02919006347656
2015-09-14,40.3272819519043,41.024959564208984,57.45000076293945,34.20903015136719,74.46257781982422,163.42059326171875
2015-09-15,40.661041259765625,41.024959564208984,57.279998779296875,34.23542022705078,73.54034423828125,165.4632568359375
2015-09-16,41.06155014038086,41.19994354248047,57.95000076293945,34.44664764404297,72.97775268554688,166.8972625732422
2015-09-17,41.948387145996094,41.54991149902344,61.560001373291016,34.754676818847656,73.49422454833984,166.5220947265625
2015-09-18,41.471595764160156,40.832496643066406,60.310001373291016,34.7370719909668,72.61810302734375,163.80084228515625
2015-09-21,41.22365951538086,41.33993911743164,60.45000076293945,34.65787124633789,75.70763397216797,164.64732360839844
2015-09-22,39.278324127197266,40.64874267578125,58.2400016784668,33.654563903808594,72.53509521484375,162.51019287109375
2015-09-23,39.32601547241211,40.762489318847656,58.16999816894531,33.95380783081055,73.84468078613281,162.25048828125
2015-09-24,38.381961822509766,40.16754150390625,56.33000183105469,33.592960357666016,72.83943176269531,161.66375732421875
2015-09-25,38.372432708740234,40.281280517578125,55.41999816894531,33.52255630493164,74.42570495605469,161.62191772460938
2015-09-28,37.26626205444336,39.07389450073242,53.720001220703125,32.959293365478516,72.03707885742188,157.5655975341797
2015-09-29,37.36162185668945,38.53144836425781,52.459999084472656,33.16170883178711,72.28607177734375,157.65780639648438
2015-09-30,37.02786636352539,39.257625579833984,53.04999923706055,33.478546142578125,73.27288055419922,160.59950256347656
2015-10-01,37.38069152832031,39.7300910949707,53.0,33.80418395996094,73.99225616455078,161.01849365234375
2015-10-02,36.8371467590332,39.257625579833984,51.7599983215332,33.777774810791016,73.09767150878906,163.42373657226562
2015-10-05,38.32474136352539,41.086219787597656,53.33000183105469,34.587459564208984,74.61937713623047,166.33184814453125
2015-10-06,36.360355377197266,39.45010757446289,50.779998779296875,33.44334411621094,68.73541259765625,165.76197814941406
2015-10-07,37.485599517822266,40.237548828125,51.58000183105469,34.06821060180664,70.0634536743164,167.11961364746094
2015-10-08,37.895626068115234,40.21128463745117,52.2599983215332,34.112205505371094,69.86978149414062,168.62815856933594
2015-10-09,40.45124816894531,41.30493927001953,55.709999084472656,35.15070343017578,70.01734161376953,168.7286834716797
2015-10-12,41.80535125732422,42.43357849121094,57.79999923706055,36.27722930908203,71.92638397216797,168.887939453125
2015-10-13,41.395301818847656,41.75989532470703,57.29999923706055,35.9251823425293,68.17283630371094,167.82363891601562
2015-10-14,41.76720428466797,42.51232147216797,57.5099983215332,35.94279861450195,67.7393798828125,167.01907348632812
2015-10-15,42.396575927734375,42.80979919433594,57.7599983215332,36.294830322265625,70.07268524169922,169.58355712890625
2015-10-16,41.68137741088867,42.97603988647461,55.970001220703125,35.696380615234375,69.9343490600586,170.3545684814453
2015-10-19,42.38703155517578,43.9821891784668,56.75,36.444435119628906,70.89349365234375,170.43833923339844
2015-10-20,42.71126174926758,43.8772087097168,55.75,36.418052673339844,70.54302215576172,170.22047424316406
2015-10-21,42.253536224365234,43.256011962890625,54.54999923706055,36.11882400512695,68.91986846923828,169.1644744873047
2015-10-22,43.85556411743164,44.45463943481445,56.04999923706055,38.794288635253906,70.0634536743164,172.02227783203125
2015-10-23,43.5504150390625,44.62088394165039,59.68000030517578,39.8063850402832,72.94087982177734,173.90798950195312
2015-10-26,44.313289642333984,44.900848388671875,61.02000045776367,40.2816276550293,73.00543212890625,173.48057556152344
2015-10-27,44.303749084472656,44.507144927978516,60.939998626708984,40.01760482788086,71.8895034790039,173.14537048339844
2015-10-28,43.73159408569336,43.86845397949219,59.54999923706055,39.96479797363281,69.34410858154297,175.1148223876953
2015-10-29,43.73159408569336,44.183414459228516,60.25,40.32563018798828,69.87899017333984,175.0142364501953
2015-10-30,44.07489013671875,44.48088836669922,60.310001373291016,40.7392692565918,70.32170104980469,174.2599639892578
2015-11-02,44.313289642333984,44.3584098815918,60.599998474121094,41.13530731201172,71.1332778930664,176.3216552734375
2015-11-03,44.437522888183594,44.62088394165039,60.84000015258789,41.32893753051758,71.64049530029297,176.8328399658203
2015-11-04,43.606109619140625,44.44104766845703,60.290000915527344,41.047298431396484,71.39151000976562,176.29652404785156
